Daten;Stationen;Meßpunkt;Messwert;Messung;Messeinheit
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.582;°C
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);1;m/s
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.581;%
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.14;°C
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.727;°C
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.19;m/s
02-09-2025 00:33:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.5;W/m^2
02-09-2025 00:28:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.127;m/s
02-09-2025 00:28:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.272;W/m^2
02-09-2025 00:28:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);149.156;°
02-09-2025 00:28:43;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:28:43;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.073;A
02-09-2025 00:28:43;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.814;V
02-09-2025 00:28:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.6;m/s
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.552;°C
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.9;m/s
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.573;%
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.11;°C
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.697;°C
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.32;m/s
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.346;W/m^2
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);156.255;°
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.943;hPa
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.077;A
02-09-2025 00:23:43;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.83;V
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.497;°C
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0.6;m/s
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.558;%
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.054;°C
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.639;°C
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0.083;m/s
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.425;W/m^2
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);168.293;°
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.072;A
02-09-2025 00:18:42;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.805;V
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.817;V
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);15.116;W/m^2
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.63;°C
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);168.281;°
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.947;hPa
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.077;A
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.488;°C
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.046;°C
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.555;%
02-09-2025 00:13:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.485;°C
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.554;%
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.043;°C
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.627;°C
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);13.735;W/m^2
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);168.266;°
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.074;A
02-09-2025 00:08:42;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.809;V
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);16;16;
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Taupunkt (15);15.468;°C
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Regen (11);0;mm
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Luftfeuchtigkeit (10);96.55;%
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Lufttemperatur (9);16.026;°C
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Bulbo umido (40);15.61;°C
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Sonnenstrahlung (7);14.195;W/m^2
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Wind (3);168.286;°
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Hauptstation (17);Atmosphärischer Druck (2);994.96;hPa
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Power (20);Solarzelle (4);0;V
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Power (20);Strom (3);-0.076;A
02-09-2025 00:03:42;Weincampus Neustadt 1 (1423);Power (20);Batterie 12V (2);12.83;V
