Daten;Stationen;Meßpunkt;Messwert;Messung;Messeinheit
02-09-2025 00:06:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);15.339;°C
02-09-2025 00:06:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 00:06:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.514;%
02-09-2025 00:06:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.896;°C
02-09-2025 00:06:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);15.476;°C
02-09-2025 00:06:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 00:06:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.43;W/m^2
02-09-2025 00:06:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.346;°
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Power (20);Solarzelle (4);0;V
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Power (20);Strom (3);-0.079;A
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Power (20);Batterie 12 V  (2);12.828;V
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);16;16;
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Taupunkt (15);15.336;°C
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Windböen (14);0;m/s
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Regen (11);0;mm
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Luftfeuchtigkeit (10);96.513;%
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Lufttemperatur (9);15.893;°C
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Bulbo umido (40);15.473;°C
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Windgeschwindigkeit (8);0;m/s
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Sonnenstrahlung (7);12.507;W/m^2
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Wind (3);306.338;°
02-09-2025 00:01:11;Weincampus Neustadt 2 (1424);Hauptstation (17);Atmosphärischer Druck (2);997.311;hPa
